,MatchNo,MatchID,Year,Venue,Innings,VenueAvg,TeamBatting,TeamBowling,TeamBattingAvg,Batters,Bowlers,Batter1SR,Batter2SR,Batter3SR,Bowler1E,Bowler2E,Bowler3E,RunsScored,Wickets
71,35,1304050,2022,"Wankhede Stadium, Mu",2,0.4718149234278266,Gujarat Titans,Lucknow Super Giants,0.31707317073170715,"['Shubman Gill', 'V Shankar', 'MS Wade', 'HH Pandya']","['PVD Chameera', 'Avesh Khan', 'Mohsin Khan', 'Ravi Bishnoi']",0.7610008360945096,0.16926624169266258,0.3134982774819917,0.4723756906077348,0.41402855369335834,0.1512734860112151,44,2
72,36,1304048,2022,"Brabourne Stadium, M",1,0.7938205585264406,Mumbai Indians,Delhi Capitals,0.5304878048780486,"['RG Sharma', 'Ishan Kishan']","['SN Thakur', 'KK Ahmed', 'AR Patel', 'KL Nagarkoti']",0.7711224024493518,0.6404147264041473,0.33386836510818124,0.5173594829870949,0.40067340067340074,0.32897855609157567,53,0
73,36,1304048,2022,"Brabourne Stadium, M",2,0.7938205585264406,Delhi Capitals,Mumbai Indians,0.6476030277544149,"['PP Shaw', 'TL Seifert', 'Mandeep Singh', 'RR Pant', 'Lalit Yadav']","['DR Sams', 'JJ Bumrah', 'Basil Thampi', 'M Ashwin', 'TS Mills']",0.8805886350876155,0.48609792486097925,0.34172848024840424,0.3373618784530386,0.20648148148148138,0.4804737030498274,46,3
74,37,1254117,2021,Dubai International ,1,0.4747474747474749,Chennai Super Kings,Kolkata Knight Riders,0.5460338387167654,"['RD Gaikwad', 'F du Plessis']","['Shakib Al Hasan', 'Shivam Mavi', 'LH Ferguson', 'CV Varun']",0.7111281952719584,0.6643631313018592,0.33386836510818124,0.4257664986946755,0.42550911039657,0.3670063770188926,50,0
75,37,1254117,2021,Dubai International ,2,0.4747474747474749,Kolkata Knight Riders,Chennai Super Kings,0.461788617886179,"['Shubman Gill', 'VR Iyer']","['DL Chahar', 'JR Hazlewood', 'SN Thakur']",0.7610008360945096,0.5734272057342721,0.33386836510818124,0.42561168113654296,0.31602630668051246,0.41112693801710043,55,0
76,38,1254115,2021,Sharjah Cricket Stad,1,0.48629148629148644,Royal Challengers Bangalore,Kolkata Knight Riders,0.5596205962059622,"['D Padikkal', 'V Kohli', 'KS Bharat']","['Shakib Al Hasan', 'Shivam Mavi', 'CV Varun', 'LH Ferguson']",0.739465592655147,0.5947472901579993,0.4108937070333157,0.4257664986946755,0.42550911039657,0.29113186449753525,53,1
77,38,1254115,2021,Sharjah Cricket Stad,2,0.48629148629148644,Kolkata Knight Riders,Royal Challengers Bangalore,0.461788617886179,"['Shubman Gill', 'VR Iyer', 'RA Tripathi']","['Mohammed Siraj', 'GHS Garton', 'HV Patel']",0.7610008360945096,0.5734272057342721,0.4787415935255898,0.5269426705890792,0.6767676767676769,0.42068365258426654,48,1
78,39,1254101,2021,Dubai International ,1,0.4747474747474749,Delhi Capitals,Royal Challengers Bangalore,0.6476030277544149,"['PP Shaw', 'S Dhawan']","['GJ Maxwell', 'Mohammed Siraj', 'GHS Garton']",0.8805886350876155,0.6155575782037688,0.33386836510818124,0.5545766761236373,0.48051948051948035,0.5292438058395504,55,0
79,39,1254101,2021,Dubai International ,2,0.4747474747474749,Royal Challengers Bangalore,Delhi Capitals,0.5596205962059622,"['V Kohli', 'D Padikkal', 'KS Bharat', 'AB de Villiers']","['A Nortje', 'Avesh Khan', 'AR Patel', 'K Rabada']",0.7510849004117058,0.5801751369749358,0.4108937070333157,0.4442836213439712,0.41402855369335834,0.32897855609157567,29,2
80,40,1254106,2021,Sharjah Cricket Stad,1,0.48629148629148644,Kolkata Knight Riders,Rajasthan Royals,0.461788617886179,"['Shubman Gill', 'VR Iyer']","['JD Unadkat', 'CH Morris', 'C Sakariya']",0.7610008360945096,0.5734272057342721,0.33386836510818124,0.4173739930244759,0.3379823337982333,0.259360254740194,34,0
81,40,1254106,2021,Sharjah Cricket Stad,2,0.48629148629148644,Rajasthan Royals,Kolkata Knight Riders,0.54576596327761,"['YBK Jaiswal', 'SV Samson', 'S Dube', 'LS Livingstone', 'Anuj Rawat', 'GD Phillips']","['Shakib Al Hasan', 'Shivam Mavi', 'SP Narine', 'LH Ferguson', 'CV Varun']",0.8646392367322601,0.7146597323879769,0.5483870967741935,0.4257664986946755,0.42550911039657,0.2574613499413022,17,4
82,41,1254095,2021,Zayed Cricket Stadiu,1,0.6868686868686871,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4194061505832445,"['JJ Roy', 'Abhishek Sharma', 'KS Williamson']","['Mohammed Siraj', 'GHS Garton', 'Shahbaz Ahmed']",0.7109634551495017,0.681799686817997,0.3038978494623655,0.5269426705890792,0.6767676767676769,0.4270078927289327,50,1
83,41,1254095,2021,Zayed Cricket Stadiu,2,0.6868686868686871,Royal Challengers Bangalore,Sunrisers Hyderabad,0.5596205962059622,"['V Kohli', 'D Padikkal', 'DT Christian', 'KS Bharat']","['B Kumar', 'JO Holder', 'S Kaul']",0.7510849004117058,0.5801751369749358,0.05645161290322581,0.2617059158238652,0.4874874874874875,0.46099290780141833,37,2
84,42,1254110,2021,Dubai International ,1,0.4747474747474749,Chennai Super Kings,Delhi Capitals,0.5460338387167654,"['RD Gaikwad', 'F du Plessis', 'RV Uthappa', 'MM Ali']","['A Nortje', 'Avesh Khan', 'AR Patel', 'K Rabada']",0.7111281952719584,0.6643631313018592,0.40038397931834174,0.4442836213439712,0.41402855369335834,0.32897855609157567,48,2
85,42,1254110,2021,Dubai International ,2,0.4747474747474749,Delhi Capitals,Chennai Super Kings,0.6476030277544149,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant']","['DL Chahar', 'JR Hazlewood']",0.8805886350876155,0.6155575782037688,0.34374001916320657,0.42561168113654296,0.31602630668051246,0.3945734429450247,51,2
86,43,1254109,2021,Dubai International ,1,0.4747474747474749,Sunrisers Hyderabad,Kolkata Knight Riders,0.4194061505832445,"['JJ Roy', 'WP Saha', 'KS Williamson', 'PK Garg']","['TG Southee', 'Shivam Mavi', 'CV Varun']",0.7109634551495017,0.6661942855404475,0.3038978494623655,0.4369663485685585,0.42550911039657,0.29113186449753525,35,2
87,43,1254109,2021,Dubai International ,2,0.4747474747474749,Kolkata Knight Riders,Sunrisers Hyderabad,0.461788617886179,"['Shubman Gill', 'VR Iyer', 'RA Tripathi']","['B Kumar', 'JO Holder', 'Umran Malik']",0.7610008360945096,0.5734272057342721,0.4787415935255898,0.2617059158238652,0.4874874874874875,1.0,36,1
88,44,1254089,2021,Zayed Cricket Stadiu,1,0.6868686868686871,Chennai Super Kings,Rajasthan Royals,0.5460338387167654,"['RD Gaikwad', 'F du Plessis']","['Akash Singh', 'C Sakariya', 'Mustafizur Rahman']",0.7111281952719584,0.6643631313018592,0.33386836510818124,0.580110497237569,0.19746031746031767,0.26178277953336715,44,0
89,44,1254089,2021,Zayed Cricket Stadiu,2,0.6868686868686871,Rajasthan Royals,Chennai Super Kings,0.54576596327761,"['E Lewis', 'YBK Jaiswal', 'SV Samson']","['SM Curran', 'JR Hazlewood', 'SN Thakur']",0.8428281567036054,0.7371594904485181,0.4318872821653689,0.4366275458498153,0.31602630668051246,0.41112693801710043,81,1
90,45,1254091,2021,Sharjah Cricket Stad,1,0.48629148629148644,Sunrisers Hyderabad,Chennai Super Kings,0.4194061505832445,"['JJ Roy', 'WP Saha', 'KS Williamson']","['DL Chahar', 'JR Hazlewood', 'SN Thakur']",0.7109634551495017,0.6661942855404475,0.3038978494623655,0.42561168113654296,0.31602630668051246,0.41112693801710043,41,1
91,45,1254091,2021,Sharjah Cricket Stad,2,0.48629148629148644,Chennai Super Kings,Sunrisers Hyderabad,0.5460338387167654,"['RD Gaikwad', 'F du Plessis']","['Sandeep Sharma', 'B Kumar', 'JO Holder', 'Rashid Khan']",0.7111281952719584,0.6643631313018592,0.33386836510818124,0.34804285479850267,0.10618924572412958,0.42266582692114596,47,0
92,46,1254099,2021,Zayed Cricket Stadiu,1,0.6868686868686871,Punjab Kings,Mumbai Indians,0.7493224932249323,"['KL Rahul', 'Mandeep Singh', 'CH Gayle']","['KH Pandya', 'TA Boult', 'JJ Bumrah', 'NM Coulter-Nile']",0.8047009839682568,0.5690947821615361,0.4251407260242937,0.41040984699243105,0.26459423412332006,0.2644398007429921,38,1
93,46,1254099,2021,Zayed Cricket Stadiu,2,0.6868686868686871,Mumbai Indians,Punjab Kings,0.5304878048780486,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'SS Tiwary']","['AK Markram', 'Mohammed Shami', 'Arshdeep Singh', 'Ravi Bishnoi', 'NT Ellis']",0.7711224024493518,0.6751841179911242,0.5065845112963634,0.23204419889502753,0.320448012687085,0.3556950742161764,30,2
94,47,1254100,2021,Dubai International ,1,0.4747474747474749,Rajasthan Royals,Sunrisers Hyderabad,0.54576596327761,"['E Lewis', 'YBK Jaiswal', 'SV Samson']","['Sandeep Sharma', 'B Kumar', 'JO Holder', 'S Kaul']",0.8428281567036054,0.7371594904485181,0.4318872821653689,0.34804285479850267,0.10618924572412958,0.42266582692114596,49,1
95,47,1254100,2021,Dubai International ,2,0.4747474747474749,Sunrisers Hyderabad,Rajasthan Royals,0.4194061505832445,"['JJ Roy', 'WP Saha', 'KS Williamson']","['JD Unadkat', 'CH Morris', 'Mustafizur Rahman', 'MK Lomror']",0.7109634551495017,0.6661942855404475,0.3038978494623655,0.4173739930244759,0.3379823337982333,0.26178277953336715,63,1
96,48,1254108,2021,Dubai International ,1,0.4747474747474749,Royal Challengers Bangalore,Mumbai Indians,0.5596205962059622,"['V Kohli', 'D Padikkal', 'KS Bharat']","['TA Boult', 'JJ Bumrah', 'AF Milne', 'KH Pandya']",0.7510849004117058,0.5801751369749358,0.4108937070333157,0.37394591451003184,0.20648148148148138,0.49320372766759957,48,1
97,48,1254108,2021,Dubai International ,2,0.4747474747474749,Mumbai Indians,Royal Challengers Bangalore,0.5304878048780486,"['RG Sharma', 'Q de Kock']","['KA Jamieson', 'Mohammed Siraj', 'DT Christian', 'HV Patel']",0.7711224024493518,0.6751841179911242,0.33386836510818124,0.5136600942774594,0.48051948051948035,0.37069532792279003,56,0
98,49,1254107,2021,Sharjah Cricket Stad,1,0.48629148629148644,Punjab Kings,Sunrisers Hyderabad,0.7493224932249323,"['KL Rahul', 'MA Agarwal', 'CH Gayle', 'AK Markram']","['Sandeep Sharma', 'B Kumar', 'JO Holder']",0.8047009839682568,0.5902617659026178,0.4251407260242937,0.34804285479850267,0.10618924572412958,0.42266582692114596,29,2
99,49,1254107,2021,Sharjah Cricket Stad,2,0.48629148629148644,Sunrisers Hyderabad,Punjab Kings,0.4194061505832445,"['DA Warner', 'KS Williamson', 'WP Saha', 'MK Pandey']","['Mohammed Shami', 'Arshdeep Singh', 'NT Ellis']",0.8432350573982295,0.5080157330801574,0.40186915887850466,0.41352186534319685,0.3685488767455982,0.2753211099127366,20,2
100,50,1254096,2021,Zayed Cricket Stadiu,1,0.6868686868686871,Mumbai Indians,Kolkata Knight Riders,0.5304878048780486,"['RG Sharma', 'Q de Kock']","['N Rana', 'CV Varun', 'SP Narine', 'LH Ferguson', 'M Prasidh Krishna']",0.7711224024493518,0.6751841179911242,0.33386836510818124,0.0,0.2538860103626943,0.2574613499413022,56,0
101,50,1254096,2021,Zayed Cricket Stadiu,2,0.6868686868686871,Kolkata Knight Riders,Mumbai Indians,0.461788617886179,"['Shubman Gill', 'VR Iyer', 'RA Tripathi']","['TA Boult', 'AF Milne', 'JJ Bumrah', 'KH Pandya']",0.7610008360945096,0.5734272057342721,0.4787415935255898,0.37394591451003184,0.6127612761276129,0.2644398007429921,63,1
102,51,1254111,2021,Dubai International ,1,0.4747474747474749,Rajasthan Royals,Punjab Kings,0.54576596327761,"['E Lewis', 'YBK Jaiswal', 'SV Samson']","['Mohammed Shami', 'IC Porel', 'DJ Hooda', 'Arshdeep Singh']",0.8428281567036054,0.7371594904485181,0.4318872821653689,0.41352186534319685,1.0,0.359538870177168,57,1
103,51,1254111,2021,Dubai International ,2,0.4747474747474749,Punjab Kings,Rajasthan Royals,0.7493224932249323,"['KL Rahul', 'MA Agarwal']","['Mustafizur Rahman', 'C Sakariya', 'Kartik Tyagi', 'CH Morris']",0.8047009839682568,0.5902617659026178,0.33386836510818124,0.3294257586903104,0.19746031746031767,0.4900077823297063,49,0
104,52,1254104,2021,Dubai International ,1,0.4747474747474749,Chennai Super Kings,Mumbai Indians,0.5460338387167654,"['RD Gaikwad', 'F du Plessis', 'MM Ali', 'AT Rayudu', 'SK Raina', 'MS Dhoni']","['TA Boult', 'AF Milne']",0.7111281952719584,0.6643631313018592,0.47507331378299117,0.37394591451003184,0.6127612761276129,0.3945734429450247,24,5
105,52,1254104,2021,Dubai International ,2,0.4747474747474749,Mumbai Indians,Chennai Super Kings,0.5304878048780486,"['Q de Kock', 'Anmolpreet Singh', 'SA Yadav', 'Ishan Kishan', 'SS Tiwary']","['DL Chahar', 'JR Hazlewood', 'SN Thakur']",0.8152223168808571,0.5034585650345857,0.5065845112963634,0.42561168113654296,0.31602630668051246,0.41112693801710043,41,3
106,53,1254085,2021,Arun Jaitley Stadium,1,0.6940836940836943,Rajasthan Royals,Sunrisers Hyderabad,0.54576596327761,"['JC Buttler', 'YBK Jaiswal', 'SV Samson']","['B Kumar', 'Sandeep Sharma', 'Rashid Khan', 'KK Ahmed']",0.897141802457417,0.7371594904485181,0.4318872821653689,0.2617059158238652,0.22803708942322798,0.36879432624113473,42,1
107,53,1254085,2021,Arun Jaitley Stadium,2,0.6940836940836943,Sunrisers Hyderabad,Rajasthan Royals,0.4194061505832445,"['MK Pandey', 'JM Bairstow']","['Kartik Tyagi', 'Mustafizur Rahman', 'C Sakariya', 'CH Morris']",0.7724587396849213,0.7712116827839854,0.33386836510818124,0.6166226279125631,0.2017626691847656,0.259360254740194,57,0
108,54,1254083,2021,Narendra Modi Stadiu,1,0.5079365079365079,Punjab Kings,Royal Challengers Bangalore,0.7493224932249323,"['KL Rahul', 'P Simran Singh', 'CH Gayle']","['DR Sams', 'Mohammed Siraj', 'KA Jamieson']",0.8047009839682568,0.4166553641665538,0.4251407260242937,0.3373618784530386,0.48051948051948035,0.40818716711748126,49,1
109,54,1254083,2021,Narendra Modi Stadiu,2,0.5079365079365079,Royal Challengers Bangalore,Punjab Kings,0.5596205962059622,"['V Kohli', 'D Padikkal', 'RM Patidar']","['RP Meredith', 'Mohammed Shami', 'Ravi Bishnoi']",0.7510849004117058,0.5801751369749358,0.3763440860215053,0.4584379708689101,0.320448012687085,0.32579860019331763,36,1
110,55,1254081,2021,Arun Jaitley Stadium,1,0.6940836940836943,Rajasthan Royals,Mumbai Indians,0.54576596327761,"['JC Buttler', 'YBK Jaiswal']","['TA Boult', 'JJ Bumrah', 'J Yadav', 'NM Coulter-Nile']",0.897141802457417,0.7371594904485181,0.33386836510818124,0.37394591451003184,0.20648148148148138,0.3285058704332796,47,0
111,55,1254081,2021,Arun Jaitley Stadium,2,0.6940836940836943,Mumbai Indians,Rajasthan Royals,0.5304878048780486,"['RG Sharma', 'Q de Kock']","['C Sakariya', 'JD Unadkat', 'Mustafizur Rahman', 'CH Morris']",0.7711224024493518,0.6751841179911242,0.33386836510818124,0.32637726913970017,0.32588454376163867,0.26178277953336715,49,1
112,56,1254079,2021,Narendra Modi Stadiu,1,0.5079365079365079,Royal Challengers Bangalore,Delhi Capitals,0.5596205962059622,"['V Kohli', 'D Padikkal', 'GJ Maxwell', 'RM Patidar']","['I Sharma', 'K Rabada', 'Avesh Khan']",0.7510849004117058,0.5801751369749358,0.5481472598632928,0.37391761023464903,0.39220014716703444,0.38130331176806864,36,2
113,56,1254079,2021,Narendra Modi Stadiu,2,0.5079365079365079,Delhi Capitals,Royal Challengers Bangalore,0.6476030277544149,"['PP Shaw', 'S Dhawan', 'SPD Smith', 'RR Pant']","['DR Sams', 'Mohammed Siraj', 'KA Jamieson']",0.8805886350876155,0.6155575782037688,0.4490054384265811,0.3373618784530386,0.48051948051948035,0.40818716711748126,43,2
114,57,1254077,2021,MA Chidambaram Stadi,1,0.550084175084175,Delhi Capitals,Sunrisers Hyderabad,0.6476030277544149,"['PP Shaw', 'S Dhawan']","['KK Ahmed', 'Abhishek Sharma', 'S Kaul', 'J Suchith']",0.8805886350876155,0.6155575782037688,0.33386836510818124,0.4703666499246609,0.2514619883040936,0.46099290780141833,51,0
115,57,1254077,2021,MA Chidambaram Stadi,2,0.550084175084175,Sunrisers Hyderabad,Delhi Capitals,0.4194061505832445,"['DA Warner', 'JM Bairstow', 'KS Williamson', 'Virat Singh']","['K Rabada', 'R Ashwin', 'MP Stoinis', 'AR Patel', 'Avesh Khan']",0.8432350573982295,0.7712116827839854,0.3038978494623655,0.4643628114595147,0.18961463763671682,0.4882932670166711,56,2
116,58,1254075,2021,"Wankhede Stadium, Mu",1,0.4718149234278266,Kolkata Knight Riders,Rajasthan Royals,0.461788617886179,"['N Rana', 'Shubman Gill']","['JD Unadkat', 'C Sakariya', 'Mustafizur Rahman', 'CH Morris']",0.8030523255813954,0.6071831888148413,0.33386836510818124,0.4173739930244759,0.19746031746031767,0.26178277953336715,25,1
117,58,1254075,2021,"Wankhede Stadium, Mu",2,0.4718149234278266,Rajasthan Royals,Kolkata Knight Riders,0.54576596327761,"['JC Buttler', 'YBK Jaiswal', 'SV Samson', 'S Dube']","['Shivam Mavi', 'PJ Cummins', 'CV Varun', 'SP Narine']",0.897141802457417,0.7371594904485181,0.4318872821653689,0.487964328222984,0.40608760207869343,0.29113186449753525,50,2
118,59,1254073,2021,"Wankhede Stadium, Mu",1,0.4718149234278266,Rajasthan Royals,Royal Challengers Bangalore,0.54576596327761,"['JC Buttler', 'M Vohra', 'SV Samson', 'DA Miller', 'S Dube']","['Mohammed Siraj', 'KA Jamieson', 'KW Richardson']",0.897141802457417,0.6262968244251305,0.4318872821653689,0.5269426705890792,0.46177370030581044,0.274022056854045,32,3
119,59,1254073,2021,"Wankhede Stadium, Mu",2,0.4718149234278266,Royal Challengers Bangalore,Rajasthan Royals,0.5596205962059622,"['V Kohli', 'D Padikkal']","['S Gopal', 'C Sakariya', 'CH Morris', 'Mustafizur Rahman']",0.7510849004117058,0.5801751369749358,0.33386836510818124,0.46961325966850814,0.19746031746031767,0.33848397366602645,59,0
120,60,1254071,2021,MA Chidambaram Stadi,1,0.550084175084175,Punjab Kings,Sunrisers Hyderabad,0.7493224932249323,"['KL Rahul', 'MA Agarwal', 'CH Gayle']","['Abhishek Sharma', 'B Kumar', 'KK Ahmed', 'S Kaul']",0.8047009839682568,0.5902617659026178,0.4251407260242937,0.36464088397790057,0.10618924572412958,0.3737834269749162,32,1
121,60,1254071,2021,MA Chidambaram Stadi,2,0.550084175084175,Sunrisers Hyderabad,Punjab Kings,0.4194061505832445,"['DA Warner', 'JM Bairstow']","['Mohammed Shami', 'FA Allen', 'Arshdeep Singh', 'MC Henriques']",0.8432350573982295,0.7712116827839854,0.33386836510818124,0.41352186534319685,0.7192982456140351,0.3556950742161764,50,0
122,61,1254069,2021,"Wankhede Stadium, Mu",1,0.4718149234278266,Chennai Super Kings,Rajasthan Royals,0.5460338387167654,"['RD Gaikwad', 'F du Plessis', 'MM Ali']","['JD Unadkat', 'C Sakariya', 'Mustafizur Rahman', 'CH Morris']",0.7111281952719584,0.6643631313018592,0.47507331378299117,0.4173739930244759,0.19746031746031767,0.26178277953336715,46,2
123,61,1254069,2021,"Wankhede Stadium, Mu",2,0.4718149234278266,Rajasthan Royals,Chennai Super Kings,0.54576596327761,"['JC Buttler', 'M Vohra', 'SV Samson', 'S Dube']","['DL Chahar', 'SM Curran']",0.897141802457417,0.6262968244251305,0.4318872821653689,0.42561168113654296,0.3530571992110454,0.3945734429450247,45,2
124,62,1254067,2021,MA Chidambaram Stadi,1,0.550084175084175,Royal Challengers Bangalore,Kolkata Knight Riders,0.5596205962059622,"['V Kohli', 'D Padikkal', 'RM Patidar', 'GJ Maxwell']","['Harbhajan Singh', 'CV Varun', 'Shakib Al Hasan', 'PJ Cummins']",0.7510849004117058,0.5801751369749358,0.3763440860215053,0.37709285694253575,0.2538860103626943,0.33834129396439416,45,2
125,62,1254067,2021,MA Chidambaram Stadi,2,0.550084175084175,Kolkata Knight Riders,Royal Challengers Bangalore,0.461788617886179,"['N Rana', 'Shubman Gill', 'RA Tripathi']","['Mohammed Siraj', 'KA Jamieson', 'YS Chahal', 'Washington Sundar']",0.8030523255813954,0.6071831888148413,0.4787415935255898,0.5269426705890792,0.46177370030581044,0.3784285221951871,57,2
126,63,1254065,2021,"Wankhede Stadium, Mu",1,0.4718149234278266,Punjab Kings,Chennai Super Kings,0.7493224932249323,"['KL Rahul', 'MA Agarwal', 'CH Gayle', 'DJ Hooda', 'N Pooran', 'M Shahrukh Khan']","['DL Chahar', 'SM Curran', 'SN Thakur']",0.8047009839682568,0.5902617659026178,0.4251407260242937,0.42561168113654296,0.3530571992110454,0.41112693801710043,26,4
127,63,1254065,2021,"Wankhede Stadium, Mu",2,0.4718149234278266,Chennai Super Kings,Punjab Kings,0.5460338387167654,"['RD Gaikwad', 'F du Plessis', 'MM Ali']","['Mohammed Shami', 'JA Richardson', 'Arshdeep Singh', 'RP Meredith']",0.7111281952719584,0.6643631313018592,0.47507331378299117,0.41352186534319685,0.6799999999999999,0.3556950742161764,32,1
128,64,1254063,2021,MA Chidambaram Stadi,1,0.550084175084175,Royal Challengers Bangalore,Sunrisers Hyderabad,0.5596205962059622,"['V Kohli', 'D Padikkal', 'Shahbaz Ahmed']","['B Kumar', 'JO Holder', 'S Nadeem', 'T Natarajan']",0.7510849004117058,0.5801751369749358,0.34623655913978485,0.2617059158238652,0.4874874874874875,0.3786515017812202,47,1
129,64,1254063,2021,MA Chidambaram Stadi,2,0.550084175084175,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4194061505832445,"['WP Saha', 'DA Warner', 'MK Pandey']","['Mohammed Siraj', 'KA Jamieson', 'Washington Sundar']",0.8080541497190051,0.7103158103818468,0.374219562955255,0.5269426705890792,0.46177370030581044,0.31829833683153186,50,1
130,65,1254061,2021,"Wankhede Stadium, Mu",1,0.4718149234278266,Punjab Kings,Rajasthan Royals,0.7493224932249323,"['KL Rahul', 'MA Agarwal', 'CH Gayle']","['C Sakariya', 'Mustafizur Rahman', 'CH Morris']",0.8047009839682568,0.5902617659026178,0.4251407260242937,0.32637726913970017,0.2017626691847656,0.33848397366602645,46,1
131,65,1254061,2021,"Wankhede Stadium, Mu",2,0.4718149234278266,Rajasthan Royals,Punjab Kings,0.54576596327761,"['BA Stokes', 'SV Samson', 'M Vohra', 'JC Buttler']","['Mohammed Shami', 'JA Richardson', 'Arshdeep Singh', 'RP Meredith']",0.8296668761785041,0.7146597323879769,0.37715780296425455,0.41352186534319685,0.6799999999999999,0.3556950742161764,59,2
